Run,ReleaseDate,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Model,Sample,Submission,BioSample,Experiment,BioProject,spots,bases,avgLength,size_MB,Prediction,Confidence_Level,Note
ERR1309552,2016-03-26 10:38:24,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS1083009,ERA581326,SAMEA3895875,ERX1381175,PRJEB13021,22123.0,227663147.0,10290.0,229.0,R9-guppy-2-NONE,very low,
ERR1309553,2016-03-26 10:38:24,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS1083009,ERA581326,SAMEA3895875,ERX1381176,PRJEB13021,52673.0,393530718.0,7471.0,406.0,R9-guppy-2-NONE,very low,
ERR1309554,2016-03-26 10:38:24,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS1083009,ERA581326,SAMEA3895875,ERX1381177,PRJEB13021,23152.0,189630672.0,8190.0,195.0,R9-guppy-2-NONE,very low,
ERR2752451,2018-08-24 07:44:38,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS2616481,ERA1575846,SAMEA4796558,ERX2765497,PRJEB27698,0.0,0.0,0.0,0.0,,,RUN_FAIL
ERR2752452,2018-08-24 07:44:38,WGS,RANDOM,GENOMIC,SINGLE,MinION,ERS2616482,ERA1575846,SAMEA4796559,ERX2765498,PRJEB27698,0.0,0.0,0.0,0.0,,,RUN_FAIL
ERR2407631,2018-07-03 19:34:07,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305073,ERA1252709,SAMEA104703690,ERX2448660,PRJEB25630,823.0,651745.0,791.0,0.0,R9-guppy-5or6-SUP,high,
ERR2407632,2018-07-03 19:34:07,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305074,ERA1252709,SAMEA104703691,ERX2448661,PRJEB25630,1742.0,1100512.0,631.0,1.0,R9-guppy-5or6-SUP,high,
ERR2407662,2018-07-03 19:37:42,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305126,ERA1252721,SAMEA104703743,ERX2448691,PRJEB25630,82158.0,55608980.0,676.0,44.0,R9-guppy-2-NONE,very low,
ERR2407663,2018-07-03 19:37:42,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305127,ERA1252721,SAMEA104703744,ERX2448692,PRJEB25630,74436.0,41952178.0,563.0,34.0,R9-guppy-2-NONE,very low,
ERR2407664,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305128,ERA1252721,SAMEA104703745,ERX2448693,PRJEB25630,202455.0,140042807.0,691.0,110.0,R9-guppy-2-NONE,very low,
ERR2407665,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305129,ERA1252721,SAMEA104703746,ERX2448694,PRJEB25630,174928.0,100913459.0,576.0,81.0,R9-guppy-2-NONE,very low,
ERR2407666,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305130,ERA1252721,SAMEA104703747,ERX2448695,PRJEB25630,62579.0,37268128.0,595.0,29.0,R9-guppy-2-NONE,very low,
ERR2407704,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305262,ERA1252853,SAMEA104703879,ERX2448732,PRJEB25630,26589.0,18919827.0,711.0,14.0,R9-guppy-2-NONE,very low,
ERR2407705,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305263,ERA1252853,SAMEA104703880,ERX2448733,PRJEB25630,11594.0,6338521.0,546.0,5.0,R9-guppy-2-NONE,very low,
ERR2407706,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305264,ERA1252853,SAMEA104703881,ERX2448734,PRJEB25630,62083.0,43021921.0,692.0,33.0,R9-guppy-2-NONE,very low,
ERR2407707,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305265,ERA1252853,SAMEA104703882,ERX2448735,PRJEB25630,39610.0,24227775.0,611.0,19.0,R9-guppy-2-NONE,very low,
ERR2407708,2018-07-03 19:37:43,AMPLICON,PCR,GENOMIC,SINGLE,MinION,ERS2305266,ERA1252853,SAMEA104703883,ERX2448736,PRJEB25630,15597.0,9655172.0,619.0,7.0,R9-guppy-2-NONE,very low,
ERR2789876,2018-09-13 07:55:37,WGS,RANDOM,METAGENOMIC,SINGLE,MinION,ERS2714204,ERA1597333,SAMEA4895124,ERX2799004,PRJEB22207,83980.0,81422130.0,969.0,64.0,R9-guppy-2-NONE,very low,
ERR1370926,2016-04-26 16:38:19,WGS,size fractionation,GENOMIC,SINGLE,MinION,ERS1127252,ERA609445,SAMEA3940118,ERX1442052,PRJEB13021,5396.0,36057626.0,6682.0,36.0,R9-guppy-2-NONE,very low,
ERR1370927,2016-04-26 16:38:19,WGS,size fractionation,GENOMIC,SINGLE,MinION,ERS1127253,ERA609445,SAMEA3940119,ERX1442053,PRJEB13021,5352.0,34982768.0,6536.0,35.0,R9-guppy-2-NONE,very low,
ERR1370928,2016-04-26 16:38:19,WGS,size fractionation,GENOMIC,SINGLE,MinION,ERS1127254,ERA609445,SAMEA3940120,ERX1442054,PRJEB13021,2585.0,19353150.0,7486.0,19.0,R9-guppy-2-NONE,very low,
ERR1370929,2016-04-26 16:38:19,WGS,size fractionation,GENOMIC,SINGLE,MinION,ERS1127255,ERA609445,SAMEA3940121,ERX1442055,PRJEB13021,2083.0,16477086.0,7910.0,16.0,R9-guppy-2-NONE,very low,
SRR6963535,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3142001,SRA684690,SAMN08892121,SRX3905771,PRJNA449245,280.0,219557.0,784.0,0.0,R9-guppy-5or6-HAC,high,
SRR6963536,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141998,SRA684690,SAMN08892120,SRX3905770,PRJNA449245,3555.0,3667860.0,1031.0,3.0,R9-guppy-5or6-HAC,high,
SRR6963537,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141999,SRA684690,SAMN08892123,SRX3905769,PRJNA449245,4137.0,4233102.0,1023.0,3.0,R9-guppy-5or6-HAC,high,
SRR6963538,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3142000,SRA684690,SAMN08892122,SRX3905768,PRJNA449245,6885.0,7068423.0,1026.0,6.0,R9-guppy-5or6-HAC,high,
SRR6963539,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141997,SRA684690,SAMN08892125,SRX3905767,PRJNA449245,4010.0,4140964.0,1032.0,3.0,R9-guppy-5or6-HAC,high,
SRR6963540,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141996,SRA684690,SAMN08892124,SRX3905766,PRJNA449245,6233.0,6416419.0,1029.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963541,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141995,SRA684690,SAMN08892127,SRX3905765,PRJNA449245,5176.0,5397260.0,1042.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963542,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141994,SRA684690,SAMN08892126,SRX3905764,PRJNA449245,5065.0,5198345.0,1026.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963543,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141993,SRA684690,SAMN08892128,SRX3905763,PRJNA449245,4422.0,4526158.0,1023.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963544,2018-04-11 00:02:22,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141992,SRA684690,SAMN08892107,SRX3905762,PRJNA449245,8322.0,8566833.0,1029.0,7.0,R9-guppy-5or6-HAC,high,
SRR6963545,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141991,SRA684690,SAMN08892106,SRX3905761,PRJNA449245,5353.0,5513862.0,1030.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963546,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141990,SRA684690,SAMN08892105,SRX3905760,PRJNA449245,5821.0,6039288.0,1037.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963547,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141989,SRA684690,SAMN08892104,SRX3905759,PRJNA449245,5255.0,5385779.0,1024.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963548,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141988,SRA684690,SAMN08892103,SRX3905758,PRJNA449245,5567.0,5718316.0,1027.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963549,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141987,SRA684690,SAMN08892102,SRX3905757,PRJNA449245,9447.0,9713789.0,1028.0,8.0,R9-guppy-5or6-HAC,high,
SRR6963550,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141986,SRA684690,SAMN08892101,SRX3905756,PRJNA449245,573.0,543401.0,948.0,0.0,R9-guppy-5or6-HAC,high,
SRR6963551,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141985,SRA684690,SAMN08892100,SRX3905755,PRJNA449245,3284.0,3380007.0,1029.0,3.0,R9-guppy-5or6-HAC,high,
SRR6963552,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141984,SRA684690,SAMN08892109,SRX3905754,PRJNA449245,8008.0,8206334.0,1024.0,7.0,R9-guppy-5or6-HAC,high,
SRR6963553,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141982,SRA684690,SAMN08892108,SRX3905753,PRJNA449245,5752.0,5906640.0,1026.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963554,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141983,SRA684690,SAMN08892098,SRX3905752,PRJNA449245,159.0,136178.0,856.0,0.0,R9-guppy-5or6-HAC,high,
SRR6963555,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141981,SRA684690,SAMN08892099,SRX3905751,PRJNA449245,1198.0,1067067.0,890.0,1.0,R9-guppy-5or6-HAC,high,
SRR6963556,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141980,SRA684690,SAMN08892096,SRX3905750,PRJNA449245,4909.0,5058313.0,1030.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963557,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141979,SRA684690,SAMN08892097,SRX3905749,PRJNA449245,5449.0,5612623.0,1030.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963558,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141978,SRA684690,SAMN08892094,SRX3905748,PRJNA449245,734.0,740123.0,1008.0,0.0,R9-guppy-5or6-HAC,high,
SRR6963559,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141976,SRA684690,SAMN08892095,SRX3905747,PRJNA449245,8058.0,8341641.0,1035.0,7.0,R9-guppy-5or6-HAC,high,
SRR6963560,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141977,SRA684690,SAMN08892092,SRX3905746,PRJNA449245,4692.0,4825295.0,1028.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963561,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141975,SRA684690,SAMN08892093,SRX3905745,PRJNA449245,3768.0,3896312.0,1034.0,3.0,R9-guppy-5or6-HAC,high,
SRR6963562,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141974,SRA684690,SAMN08892090,SRX3905744,PRJNA449245,5723.0,5879001.0,1027.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963563,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141973,SRA684690,SAMN08892091,SRX3905743,PRJNA449245,4509.0,4609532.0,1022.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963564,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141972,SRA684690,SAMN08892110,SRX3905742,PRJNA449245,9545.0,9888580.0,1035.0,9.0,R9-guppy-5or6-HAC,high,
SRR6963565,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141971,SRA684690,SAMN08892111,SRX3905741,PRJNA449245,4645.0,4800469.0,1033.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963566,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141969,SRA684690,SAMN08892112,SRX3905740,PRJNA449245,5643.0,5799158.0,1027.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963567,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141970,SRA684690,SAMN08892113,SRX3905739,PRJNA449245,3691.0,3775585.0,1022.0,3.0,R9-guppy-5or6-HAC,high,
SRR6963568,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141968,SRA684690,SAMN08892114,SRX3905738,PRJNA449245,6406.0,6566636.0,1025.0,6.0,R9-guppy-5or6-HAC,high,
SRR6963569,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141967,SRA684690,SAMN08892115,SRX3905737,PRJNA449245,7279.0,7493947.0,1029.0,6.0,R9-guppy-5or6-HAC,high,
SRR6963570,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141966,SRA684690,SAMN08892116,SRX3905736,PRJNA449245,4600.0,4727743.0,1027.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963571,2018-04-11 00:02:21,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141965,SRA684690,SAMN08892117,SRX3905735,PRJNA449245,5501.0,5651790.0,1027.0,5.0,R9-guppy-5or6-HAC,high,
SRR6963572,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141964,SRA684690,SAMN08892118,SRX3905734,PRJNA449245,4518.0,4667875.0,1033.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963573,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141963,SRA684690,SAMN08892119,SRX3905733,PRJNA449245,8390.0,8595610.0,1024.0,7.0,R9-guppy-5or6-HAC,high,
SRR6963574,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141962,SRA684690,SAMN08892086,SRX3905732,PRJNA449245,7092.0,7288371.0,1027.0,6.0,R9-guppy-5or6-HAC,high,
SRR6963575,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141961,SRA684690,SAMN08892087,SRX3905731,PRJNA449245,15358.0,15981041.0,1040.0,14.0,R9-guppy-5or6-HAC,high,
SRR6963576,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141959,SRA684690,SAMN08892084,SRX3905730,PRJNA449245,6654.0,6840249.0,1027.0,6.0,R9-guppy-5or6-HAC,high,
SRR6963577,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141960,SRA684690,SAMN08892085,SRX3905729,PRJNA449245,17025.0,17514054.0,1028.0,15.0,R9-guppy-5or6-HAC,high,
SRR6963578,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141958,SRA684690,SAMN08892082,SRX3905728,PRJNA449245,4514.0,4656013.0,1031.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963579,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141957,SRA684690,SAMN08892083,SRX3905727,PRJNA449245,17334.0,17853245.0,1029.0,16.0,R9-guppy-5or6-HAC,high,
SRR6963580,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141956,SRA684690,SAMN08892080,SRX3905726,PRJNA449245,4917.0,5054162.0,1027.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963581,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141955,SRA684690,SAMN08892081,SRX3905725,PRJNA449245,9041.0,9349217.0,1034.0,8.0,R9-guppy-5or6-HAC,high,
SRR6963582,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141954,SRA684690,SAMN08892088,SRX3905724,PRJNA449245,4525.0,4660467.0,1029.0,4.0,R9-guppy-5or6-HAC,high,
SRR6963583,2018-04-11 00:02:20,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3141953,SRA684690,SAMN08892089,SRX3905723,PRJNA449245,4594.0,4727867.0,1029.0,4.0,R9-guppy-5or6-HAC,high,
SRR3139671,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272875,SRA345740,SAMN04451647,SRX1557535,PRJNA292651,100.0,53307.0,533.0,0.0,R9-guppy-2-NONE,very low,
SRR3139672,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272880,SRA345740,SAMN04451650,SRX1557536,PRJNA292651,140.0,81490.0,582.0,0.0,R9-guppy-2-NONE,very low,
SRR3139673,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272879,SRA345740,SAMN04451646,SRX1557537,PRJNA292651,725.0,419283.0,578.0,0.0,R9-guppy-2-NONE,very low,
SRR3139674,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272875,SRA345740,SAMN04451647,SRX1557538,PRJNA292651,387.0,225914.0,583.0,0.0,R9-guppy-2-NONE,very low,
SRR3139675,2016-02-08 14:39:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272875,SRA345740,SAMN04451647,SRX1557539,PRJNA292651,867.0,494925.0,570.0,0.0,R9-guppy-2-NONE,very low,
SRR3139677,2016-02-08 15:59:34,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272877,SRA345740,SAMN04451645,SRX1557541,PRJNA292651,378.0,217491.0,575.0,0.0,R9-guppy-2-NONE,very low,
SRR3139678,2016-02-08 15:59:32,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272876,SRA345740,SAMN04451649,SRX1557542,PRJNA292651,577.0,329593.0,571.0,0.0,R9-guppy-2-NONE,very low,
SRR3139679,2016-02-08 15:59:30,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272878,SRA345740,SAMN04451648,SRX1557543,PRJNA292651,621.0,355617.0,572.0,0.0,R9-guppy-2-NONE,very low,
SRR3139680,2016-02-08 15:56:02,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272875,SRA345740,SAMN04451647,SRX1557544,PRJNA292651,855.0,490146.0,573.0,0.0,R9-guppy-2-NONE,very low,
SRR3139681,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272877,SRA345740,SAMN04451645,SRX1557545,PRJNA292651,412.0,228914.0,555.0,0.0,R9-guppy-2-NONE,very low,
SRR3139682,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272877,SRA345740,SAMN04451645,SRX1557546,PRJNA292651,356.0,200285.0,562.0,0.0,R9-guppy-2-NONE,very low,
SRR3139683,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272876,SRA345740,SAMN04451649,SRX1557547,PRJNA292651,225.0,134131.0,596.0,0.0,R9-guppy-2-NONE,very low,
SRR3139685,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272875,SRA345740,SAMN04451647,SRX1557548,PRJNA292651,567.0,311156.0,548.0,0.0,R9-guppy-2-NONE,very low,
SRR3139686,2016-02-08 00:35:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272875,SRA345740,SAMN04451647,SRX1557549,PRJNA292651,80.0,44832.0,560.0,0.0,R9-guppy-2-NONE,very low,
SRR3139687,2016-02-08 00:35:39,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272878,SRA345740,SAMN04451648,SRX1557550,PRJNA292651,487.0,266554.0,547.0,0.0,R9-guppy-2-NONE,very low,
SRR3139688,2016-02-08 00:35:40,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272878,SRA345740,SAMN04451648,SRX1557551,PRJNA292651,202.0,123358.0,610.0,0.0,R9-guppy-2-NONE,very low,
SRR3139689,2016-02-08 00:35:38,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS1272876,SRA345740,SAMN04451649,SRX1557552,PRJNA292651,306.0,182353.0,595.0,0.0,R9-guppy-2-NONE,very low,
SRR6937711,2019-05-03 01:35:23,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS3121791,SRA681311,SAMN08863552,SRX3882363,PRJNA448702,32349.0,99434211.0,3073.0,84.0,R9-guppy-5or6-FAST,medium,
SRR5430208,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110721,SRA552590,SAMN06692137,SRX2720215,PRJNA382214,16671.0,53610661.0,3215.0,47.0,R9-guppy-5or6-HAC,high,
SRR5430209,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110722,SRA552590,SAMN06692138,SRX2720216,PRJNA382214,6969.0,26949788.0,3867.0,23.0,R9-guppy-5or6-HAC,high,
SRR5430210,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110721,SRA552590,SAMN06692137,SRX2720217,PRJNA382214,23603.0,40154247.0,1701.0,31.0,R9-guppy-2-NONE,very low,
SRR5430211,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110723,SRA552590,SAMN06692135,SRX2720218,PRJNA382214,173912.0,232540195.0,1337.0,210.0,R10-guppy-5or6-HAC,high,
SRR5430212,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110723,SRA552590,SAMN06692135,SRX2720219,PRJNA382214,17857.0,29013730.0,1624.0,26.0,R10-guppy-5or6-HAC,high,
SRR5430213,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110724,SRA552590,SAMN06692133,SRX2720220,PRJNA382214,7952.0,14825097.0,1864.0,13.0,R10-guppy-5or6-HAC,high,
SRR5430214,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110725,SRA552590,SAMN06692134,SRX2720221,PRJNA382214,3584.0,13056266.0,3642.0,11.0,R10-guppy-5or6-HAC,high,
SRR5430215,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110726,SRA552590,SAMN06692130,SRX2720222,PRJNA382214,6261.0,19380933.0,3095.0,17.0,R9-guppy-5or6-HAC,high,
SRR5430216,2017-08-25 16:12:11,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2110727,SRA552590,SAMN06692128,SRX2720223,PRJNA382214,5481.0,17805835.0,3248.0,15.0,R10-guppy-5or6-HAC,high,
ERR1905505,2017-04-03 10:39:32,OTHER,other,GENOMIC,SINGLE,MinION,ERS1629084,ERA870962,SAMEA103939916,ERX1965886,PRJEB20140,0.0,0.0,0.0,0.0,,,RUN_FAIL
SRR6781838,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998392,SRA662103,SAMN08606355,SRX3741789,PRJNA435921,2272.0,3103576.0,1366.0,2.0,R10-guppy-5or6-HAC,high,
SRR6781839,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998395,SRA662103,SAMN08606356,SRX3741788,PRJNA435921,3234.0,4681367.0,1447.0,4.0,R10-guppy-5or6-HAC,high,
SRR6781840,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998391,SRA662103,SAMN08606353,SRX3741787,PRJNA435921,3066.0,4655955.0,1518.0,4.0,R10-guppy-5or6-HAC,high,
SRR6781842,2018-02-27 11:31:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998389,SRA662103,SAMN08606359,SRX3741785,PRJNA435921,1460.0,1946778.0,1333.0,1.0,R10-guppy-5or6-HAC,high,
SRR6781843,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998387,SRA662103,SAMN08606360,SRX3741784,PRJNA435921,5483.0,7337349.0,1338.0,6.0,R10-guppy-5or6-HAC,high,
SRR6781844,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998388,SRA662103,SAMN08606357,SRX3741783,PRJNA435921,3919.0,6280206.0,1602.0,5.0,R10-guppy-5or6-HAC,high,
SRR6781846,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998385,SRA662103,SAMN08606361,SRX3741781,PRJNA435921,5106.0,7074933.0,1385.0,6.0,R10-guppy-5or6-HAC,high,
SRR6781847,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998386,SRA662103,SAMN08606362,SRX3741780,PRJNA435921,3653.0,5307284.0,1452.0,4.0,R10-guppy-5or6-HAC,high,
SRR6782029,2018-02-26 08:35:12,Targeted-Capture,other,GENOMIC,SINGLE,MinION,SRS2998477,SRA662110,SAMN08606537,SRX3741976,PRJNA435942,3365383.0,8461453686.0,2514.0,7486.0,R9-guppy-2-NONE,low,
SRR6782030,2018-02-26 08:35:12,Targeted-Capture,other,GENOMIC,SINGLE,MinION,SRS2998477,SRA662110,SAMN08606537,SRX3741975,PRJNA435942,278525.0,1323161787.0,4750.0,1048.0,R9-guppy-2-NONE,very low,
SRR6781836,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998393,SRA662103,SAMN08606363,SRX3741791,PRJNA435921,3345.0,4986160.0,1490.0,4.0,R10-guppy-5or6-HAC,high,
SRR6781837,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998394,SRA662103,SAMN08606364,SRX3741790,PRJNA435921,2535.0,3380707.0,1333.0,3.0,R10-guppy-5or6-HAC,high,
SRR6781841,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998390,SRA662103,SAMN08606354,SRX3741786,PRJNA435921,4860.0,6791019.0,1397.0,6.0,R10-guppy-5or6-HAC,high,
SRR6781845,2018-02-27 11:29:12,AMPLICON,PCR,GENOMIC,SINGLE,MinION,SRS2998384,SRA662103,SAMN08606358,SRX3741782,PRJNA435921,4593.0,6825258.0,1486.0,6.0,R10-guppy-5or6-HAC,high,
SRR6782028,2018-02-26 08:35:12,Targeted-Capture,other,GENOMIC,SINGLE,MinION,SRS2998477,SRA662110,SAMN08606537,SRX3741977,PRJNA435942,2941068.0,7089552350.0,2410.0,6211.0,R9-guppy-2-NONE,low,
